Name,Relative lattice energy (kJ/mol),No. of hydrogen bonds, No. of hydrogen bonds per hydrogen-bond site,No. of parallel pi-pi stacking modes,Density (g/cm^3),Largest included sphere (Ang),Largest free sphere (Ang),Largest included sphere along free sphere path (Ang),Accessible surface area (m^2/g),Accessible pore volume (cm^3/g),Pore dimensionality,AffinityPropagation
100020030567553,95.10839999999999,6,0.5,2,0.7294,10.28173,9.14373,10.25873,2347.5,0.347701,2,15
100020030882996,60.51910000000001,6,0.5,5,1.0986,9.18662,9.10379,9.18662,641.779,0.0828351,1,30
100020030607612,82.30359999999999,6,0.5,0,0.7794,10.3077,9.0992,10.3077,1742.38,0.310816,1,8
1000200301511949,91.5977,6,0.5,3,0.5535,10.8847,9.07643,10.88184,3621.05,0.644201,3,18
1000200314830411,92.9861,6,0.5,6,0.7834,10.55164,9.02717,10.55164,2047.95,0.27354,3,15
100020030615239,88.95580000000001,6,0.5,0,0.725,9.59648,8.97539,9.59648,2249.23,0.353241,1,15
100020030137926,98.07159999999999,6,0.5,4,0.6688,10.19048,8.96476,10.18202,2751.09,0.40697,3,23
100020030023887,83.87880000000001,6,0.5,1,0.6672,10.62743,8.949,10.62743,2564.54,0.424123,2,7
100020030026838,87.2724,6,0.5,4,0.6762,10.36126,8.89299,10.33253,2550.5,0.414075,2,7
100020030156647,96.19990000000001,6,0.5,3,0.711,9.39169,8.85869,9.39169,2728.47,0.318541,2,23
1000200314827067,94.63329999999999,4,0.3333333333333333,1,0.868,11.52949,8.83861,11.52949,1348.61,0.204135,1,16
1000200314811092,77.1753,6,0.5,1,0.9967,8.88719,8.80918,8.88719,987.758,0.120433,1,13
100020030882254,98.34899999999999,4,0.3333333333333333,0,1.0126,8.97858,8.80553,8.97858,909.713,0.114258,1,13
1000200308815637,97.3194,6,0.5,3,0.8374,9.0646,8.76796,9.05913,1691.07,0.210986,1,14
10002003007352,95.1514,6,0.5,0,0.7779,9.51586,8.76635,9.51586,1963.05,0.288098,1,15
1000200314816987,79.61259999999999,6,0.5,5,0.8886,9.07968,8.75253,9.0741,1352.64,0.158717,1,14
1000200300212257,87.31909999999999,6,0.5,1,0.7134,10.60912,8.7512,10.60912,2237.37,0.339761,1,15
100020030136930,99.82669999999999,6,0.5,3,0.8833,9.33908,8.7381,9.07963,1430.43,0.186596,1,14
100020030561025,98.37129999999999,6,0.5,3,0.6875,9.49402,8.69841,9.49098,2740.55,0.379348,2,23
100020030291347,88.8192,6,0.5,0,0.7778,9.41237,8.69181,9.40909,2018.2,0.286292,1,15
10002003056913,96.7022,6,0.5,0,0.9534,9.57004,8.68753,9.55219,1039.67,0.156581,1,16
100020030771682,68.2567,6,0.5,3,1.127,8.9144,8.68131,8.91399,693.7,0.0752156,1,17
100020030152477,63.8588,6,0.5,0,0.9668,9.3992,8.67083,9.3992,993.652,0.13987,1,13
100020030565814,99.1824,6,0.5,3,0.6098,10.78323,8.59476,10.1723,3233.41,0.530712,2,18
100020030564838,79.28550000000001,6,0.5,3,0.9954,8.96469,8.55079,8.9486,939.666,0.127384,1,13
10002003060940,97.4554,6,0.5,3,0.6732,9.03121,8.50875,9.00906,2733.33,0.366965,2,23
100020030043438,59.6217,6,0.5,0,1.0779,8.84607,8.50142,8.84291,914.841,0.119451,1,17
1000200314813586,41.92930000000001,6,0.5,9,1.1018,9.05318,8.46373,9.05318,874.702,0.106485,1,17
1000200314817600,57.95859999999999,6,0.5,9,1.1033,9.09672,8.42236,9.09672,872.992,0.106131,1,17
100020030601446,74.6449,6,0.5,0,0.9569,9.31271,8.41994,9.31271,1013.59,0.14847,1,13
100020030156865,99.6894,6,0.5,0,0.9821,8.66674,8.386,8.66674,979.071,0.117608,1,22
100020030159659,38.7841,6,0.5,9,1.1045,8.9469,8.37561,8.9469,887.004,0.109777,1,17
1000200301313368,92.08850000000001,6,0.5,3,0.7895,8.88534,8.32385,8.81896,2212.94,0.228547,1,21
1000200301513634,72.25120000000001,6,0.5,5,0.8361,8.85503,8.3087,8.85278,1828.97,0.210554,1,14
1000200314822011,66.18799999999999,6,0.5,3,0.9647,9.68852,8.29939,9.68852,1653.9,0.112754,1,19
1000200305612324,89.77250000000001,6,0.5,0,0.9098,9.13261,8.29107,9.13261,1180.03,0.163224,1,19
1000200306010227,71.39439999999999,6,0.5,0,0.762,9.2608,8.25606,9.05969,2130.38,0.294996,2,15
100020030157225,92.0478,4,0.3333333333333333,0,0.8663,9.17461,8.23642,9.17461,1670.04,0.184623,3,14
100020030159906,77.93549999999999,6,0.5,0,0.9927,8.9078,8.22783,8.9078,971.29,0.136351,1,12
100020030563180,98.99260000000001,6,0.5,3,0.6488,8.66203,8.20115,8.6354,3399.57,0.424208,3,28
1000200314833183,91.5267,6,0.5,3,0.7151,14.69782,8.18974,14.69782,2025.43,0.402759,1,24
100020030051467,94.47829999999999,6,0.5,4,0.7091,10.14039,8.18324,10.13944,2440.19,0.342022,1,15
100020031488483,43.2313,6,0.5,9,1.1371,8.26246,8.15478,8.25557,818.479,0.0939635,1,17
1000200301511878,85.0266,6,0.5,0,1.0126,8.39349,8.13412,8.39349,843.791,0.0971682,1,22
100020030156289,45.4973,6,0.5,9,1.1208,8.33463,8.11075,8.33195,853.741,0.101049,1,17
100020031483406,35.26820000000001,6,0.5,9,1.1384,8.31634,8.09294,8.31634,817.189,0.0935907,1,17
1000200301511611,47.9786,6,0.5,9,1.1105,8.24989,8.07467,8.19868,839.563,0.0995433,1,17
100020030607889,90.2834,6,0.5,0,0.9402,9.18995,8.0668,9.18763,1179.62,0.178196,1,19
1000200301310018,45.90389999999999,6,0.5,9,1.1117,8.31675,8.01055,8.31675,848.37,0.101481,1,17
1000200314826561,87.065,6,0.5,0,0.6309,14.89689,7.98438,14.89662,3396.7,0.432788,3,24
10002003148762,70.80000000000001,6,0.5,4,0.9268,9.80579,7.97875,9.80579,1471.28,0.169109,1,14
100020030131191,99.18620000000001,6,0.5,1,0.5123,11.78176,7.97174,11.65698,3921.48,0.755375,3,18
100020030059005,48.96899999999999,6,0.5,6,1.1233,8.11095,7.96129,8.11095,834.29,0.0960337,1,17
100020030617047,92.16749999999999,6,0.5,0,0.7942,8.74702,7.95749,8.74457,2006.35,0.269236,2,21
1000200308819130,60.4332,6,0.5,2,1.1628,8.64955,7.93973,8.64455,495.95,0.0548744,1,17
100020030158763,65.78120000000001,6,0.5,0,0.9861,8.6575,7.93643,8.6575,998.734,0.138463,1,22
100020030141231,43.50839999999999,6,0.5,3,1.1379,8.29839,7.93133,8.28037,844.143,0.102204,1,17
100020030611415,95.0626,6,0.5,0,0.7792,8.89662,7.92641,8.79933,2088.44,0.268157,1,21
1000200301512345,91.09190000000001,6,0.5,0,0.8498,8.5278,7.9229,8.5278,1498.92,0.146958,2,14
1000200300211228,90.86240000000001,6,0.5,0,0.7744,9.14596,7.91954,9.12772,2061.61,0.262794,1,15
100020030563513,87.67169999999999,6,0.5,1,0.8542,8.69885,7.90087,8.64885,1435.82,0.12561,3,29
100020030188787,98.84360000000001,6,0.5,1,0.5116,11.5624,7.88437,11.53805,4013.76,0.750199,3,18
100020030565413,68.15780000000001,6,0.5,5,0.9414,9.02658,7.88196,9.00749,1427.91,0.162086,1,19
1000200307711174,89.86930000000001,6,0.5,0,1.0275,8.07216,7.83676,8.07213,727.591,0.0646999,1,31
10002003015385,91.2833,6,0.5,3,0.907,8.56312,7.80365,8.56312,1243.6,0.144693,1,29
100020030608453,89.2963,6,0.5,0,0.9604,8.48254,7.79846,8.21188,1108.82,0.148913,1,22
100020030135766,88.03649999999999,6,0.5,3,0.7666,8.67265,7.78991,8.56821,2373.63,0.267194,3,15
10002003014434,33.83949999999999,6,0.5,5,1.1721,8.05202,7.78028,8.04269,784.132,0.0875082,1,17
10002003061248,97.89009999999999,6,0.5,0,0.7995,8.45643,7.77539,8.44859,2012.72,0.250165,1,21
100020030136934,70.03110000000001,6,0.5,7,1.0125,8.48198,7.74707,8.26923,1119.47,0.160457,1,22
10002003015242,83.9574,6,0.5,4,0.7983,9.991,7.73664,9.98739,1959.53,0.254861,1,15
100020030564000,87.53299999999999,6,0.5,3,0.7415,8.59623,7.72867,8.51929,2179.09,0.270209,1,35
1000200301314678,89.97919999999999,6,0.5,0,0.838,8.72733,7.72611,8.71888,1697.38,0.199982,1,14
100020030055257,47.74639999999999,6,0.5,3,1.1538,8.08558,7.69064,8.08558,804.302,0.0922643,1,17
1000200301312147,88.2886,6,0.5,2,0.9213,7.93123,7.68917,7.90851,1186.47,0.145572,1,29
100020030135835,94.7362,6,0.5,4,0.7545,10.70073,7.67901,10.69472,2139.12,0.306135,1,15
100020030136230,73.7782,6,0.5,3,0.8107,8.73631,7.67324,8.70086,2071.78,0.236613,2,21
100020030154024,47.69919999999999,6,0.5,5,1.1408,8.1169,7.66988,8.04707,795.77,0.0888333,1,17
100020030152551,38.74719999999999,6,0.5,6,1.1486,8.42386,7.66039,8.41387,817.849,0.094073,1,17
100020030154571,34.64349999999999,6,0.5,6,1.1724,8.02007,7.638,8.02007,786.448,0.0868435,1,17
1000200300212093,93.68520000000001,6,0.5,0,0.7503,8.40978,7.63746,8.40978,2130.84,0.270242,1,21
100020031481332,17.73429999999999,6,0.5,6,1.3073,8.12491,7.61868,8.12491,250.981,0.0276673,1,51
1000200305671,97.79400000000001,6,0.5,0,0.8927,8.37114,7.6068,8.32917,1320.22,0.157855,1,19
1000200305611402,89.0838,6,0.5,1,0.7765,9.09191,7.60533,9.07944,2172.41,0.224326,2,21
1000200301512279,91.30770000000001,6,0.5,3,0.7061,9.56729,7.59583,9.47954,2519.58,0.33157,3,15
10002003002841,27.09909999999999,6,0.5,9,1.1808,8.06233,7.59493,8.06179,750.331,0.0834149,1,17
100020030137054,34.27699999999999,6,0.5,9,1.1624,8.05386,7.58591,8.05386,784.716,0.0865061,1,17
100020030027311,94.62870000000001,6,0.5,0,0.7858,8.01934,7.57765,8.01823,2052.25,0.229491,1,21
1000200314812000,47.95490000000001,6,0.5,6,1.2242,8.06439,7.57554,8.06356,253.236,0.0282955,1,30
100020030603021,97.32220000000001,6,0.5,0,0.8042,9.29617,7.57015,9.29367,1859.19,0.255885,1,21
100020030137174,98.618,6,0.5,0,0.6771,9.97077,7.56426,9.97077,2721.03,0.386777,2,23
100020030603875,80.4993,6,0.5,7,0.961,8.59332,7.54008,8.58848,1196.51,0.155895,1,19
100020031484630,47.94450000000001,6,0.5,6,1.1088,8.01128,7.53277,8.01098,867.992,0.0801373,1,17
100020030026877,89.82990000000001,6,0.5,0,0.7759,8.01226,7.51713,8.01226,2108.15,0.236662,1,21
100020031485951,98.69069999999999,6,0.5,1,0.5302,15.70573,7.51362,15.70573,2948.89,0.772495,3,5
1000200308815673,99.0924,6,0.5,3,0.7742,9.14017,7.51119,9.12669,2149.33,0.285518,3,15
1000200301510681,58.5522,6,0.5,9,0.9982,8.04929,7.50404,8.04929,1198.83,0.150884,1,22
100020030154196,42.9742,6,0.5,5,1.1562,8.0654,7.48992,8.05748,781.23,0.0867307,1,17
100020030023515,54.78100000000001,6,0.5,5,0.8089,8.14486,7.48878,8.14486,1854.72,0.247764,1,21
100020030565522,80.9307,6,0.5,4,0.571,10.67011,7.4415,10.59445,3590.02,0.612143,3,18
100020031488242,44.03479999999999,6,0.5,6,1.1932,7.93779,7.42441,7.93779,548.898,0.0376209,1,17
10002003014456,54.6635,6,0.5,5,0.809,8.08348,7.41503,8.08192,1845.39,0.252204,1,21
100020030887501,88.9178,6,0.5,0,0.6962,11.32831,7.40584,11.32831,2578.32,0.374447,3,24
100020030143813,71.45660000000001,6,0.5,3,0.8122,8.19999,7.40376,8.19403,2078.27,0.236611,2,21
100020030139958,85.71950000000001,6,0.5,5,0.8031,9.02376,7.39987,9.00261,2014.97,0.238692,1,21
10002003015658,73.27010000000001,6,0.5,0,0.874,8.32972,7.38536,8.32972,1196.02,0.142076,1,16
100020030618787,83.08670000000001,6,0.5,2,0.761,8.25597,7.37622,8.23738,2386.45,0.268226,2,26
100020030188236,61.7655,6,0.5,5,0.7668,9.69674,7.37301,9.69627,1973.21,0.29302,1,15
100020030602769,93.0522,6,0.5,2,0.827,8.86676,7.36718,8.84657,1926.64,0.201567,2,21
100020030139281,68.96430000000001,6,0.5,3,0.9641,8.04459,7.34675,8.04459,956.979,0.106071,1,31
10002003029848,95.4676,6,0.5,0,0.7776,8.05014,7.3436,8.03259,2358.91,0.191573,1,21
100020030885207,94.4819,6,0.5,3,0.7738,10.52386,7.33906,10.46673,2182.1,0.306876,3,15
100020030158754,94.4819,6,0.5,0,0.6885,7.9882,7.3263,7.9882,3124.25,0.274227,3,23
1000200301473,83.55699999999999,6,0.5,3,0.9153,8.03814,7.31963,8.0314,1327.62,0.16044,1,19
1000200314821175,99.3049,6,0.5,3,0.7006,16.79503,7.30509,16.79503,2036.93,0.413972,1,24
100020030153594,88.00049999999999,6,0.5,0,0.9187,7.62786,7.29314,7.61737,1198.63,0.136614,1,49
100020030153932,98.24719999999999,6,0.5,3,0.7905,7.91603,7.27145,7.91603,2408.41,0.193577,2,38
100020030024526,85.8159,6,0.5,3,0.7404,8.54502,7.2706,8.54502,2570.67,0.302298,2,26
100020030568592,75.78450000000001,6,0.5,0,0.9815,7.7752,7.26611,7.7752,1088.04,0.131871,1,22
100020031483666,90.92259999999999,6,0.5,3,0.809,11.45365,7.26391,11.45336,1829.45,0.260474,1,53
10002003088710,70.7738,6,0.5,0,0.8029,10.24448,7.25383,10.24448,2050.44,0.254959,3,15
1000200305610692,60.15539999999999,6,0.5,9,0.9907,7.79404,7.2516,7.78891,1247.08,0.148589,1,22
1000200314811472,97.8424,6,0.5,0,0.8038,13.09626,7.22182,13.09626,1737.56,0.250978,1,53
1000200301510926,98.11699999999999,6,0.5,0,0.8132,8.68026,7.2143,8.68026,1879.28,0.213535,1,21
100020030147838,88.4288,6,0.5,0,0.7539,10.70597,7.20554,10.69348,2138.11,0.305424,2,15
100020030021503,89.5221,6,0.5,3,0.8619,7.93818,7.2023,7.93818,1398.3,0.166555,1,29
1000200301314222,92.6009,6,0.5,1,0.899,7.52872,7.1834,7.52872,1246.04,0.121893,1,16
100020030562870,88.12639999999999,6,0.5,0,0.6959,10.45189,7.17911,10.45189,2665.85,0.344706,2,23
1000200300211388,76.86619999999999,6,0.5,3,0.7466,9.04578,7.17496,9.04578,2519.27,0.299128,3,26
100020030159561,96.6182,6,0.5,0,0.7644,8.30846,7.16211,8.30637,2241.6,0.233942,2,21
100020030567990,92.076,6,0.5,0,0.8611,8.32165,7.15896,8.30959,1450.89,0.138005,1,16
100020030568457,90.78190000000001,4,0.3333333333333333,3,0.9238,7.57454,7.15406,7.56825,1525.72,0.167252,1,19
100020030151236,92.4702,6,0.5,6,0.7774,8.87458,7.14695,8.86758,2258.05,0.303094,2,15
100020030562548,83.4709,6,0.5,9,1.0469,8.72305,7.14256,8.72305,968.218,0.110577,1,22
100020030612285,89.1402,6,0.5,2,0.7683,8.08869,7.13082,8.08869,2384.8,0.238124,2,26
100020030145789,83.38130000000001,6,0.5,6,0.7878,8.94544,7.12749,8.94544,2192.74,0.288255,2,21
100020030616574,85.65690000000001,6,0.5,3,0.8208,7.38192,7.12609,7.38101,1781.66,0.180907,1,21
100020030605428,85.08000000000001,6,0.5,3,0.816,7.78307,7.12199,7.75767,1844.21,0.197206,1,29
100020030569077,81.41579999999999,6,0.5,6,0.8142,8.82708,7.11445,8.66792,2034.76,0.256951,2,21
100020030051080,84.7628,6,0.5,0,0.783,8.33688,7.10923,8.33198,1555.99,0.153585,1,25
100020030616937,90.6796,6,0.5,0,0.7433,7.92897,7.09108,7.92897,2386.11,0.240789,2,26
10002003061472,87.7764,6,0.5,0,0.7755,10.47962,7.09065,10.46453,2021.72,0.287017,1,15
100020030133920,92.89349999999999,6,0.5,3,0.8785,7.65876,7.05631,7.53672,1372.95,0.152205,1,29
10002003056985,92.52180000000001,6,0.5,1,0.6736,8.21673,7.03848,8.20209,3126.88,0.365025,3,23
100020030607085,98.61949999999999,6,0.5,0,0.8825,7.85794,7.03193,7.85794,1643.16,0.186286,1,14
100020030145010,85.16290000000001,6,0.5,0,0.7378,8.99664,7.03154,8.99401,2372.88,0.281357,2,26
100020030565168,90.5615,6,0.5,1,0.6226,10.06449,7.02892,10.06449,3176.0,0.471359,3,23
100020030025332,95.10839999999999,6,0.5,0,0.6023,9.68883,7.0225,9.68859,3618.75,0.49987,3,18
100020030564571,97.5837,6,0.5,0,0.9694,7.82822,7.01612,7.58896,1056.33,0.118982,1,22
100020030608198,89.47730000000001,6,0.5,3,0.8322,7.89883,7.01416,7.87833,1478.48,0.150432,1,25
100020030133132,63.0051,6,0.5,3,0.9929,7.72718,7.01112,7.72125,918.089,0.0966666,1,34
1000200301311669,95.80179999999999,6,0.5,3,0.8064,8.71837,7.0081,8.71837,2029.69,0.223925,1,21
100020030566747,72.21019999999999,6,0.5,0,1.0681,8.08948,6.9911,8.07931,791.994,0.0909758,1,17
100020030158851,73.40039999999999,6,0.5,3,1.0185,7.70995,6.98903,7.7076,1085.73,0.112779,1,22
100020030154378,95.37010000000001,6,0.5,0,0.6711,8.71859,6.97798,8.71859,2809.19,0.397195,2,23
100020030615628,80.16900000000001,6,0.5,4,0.8357,8.89873,6.95729,8.88331,1912.03,0.23759,2,21
1000200301511571,94.6832,6,0.5,3,0.8257,9.21809,6.94584,9.21154,1655.65,0.189712,1,29
1000200306096,88.14789999999999,6,0.5,4,0.682,9.10419,6.94044,9.08408,2772.24,0.40165,2,23
100020031484534,62.4949,6,0.5,6,0.7992,12.5113,6.91413,12.5113,1868.94,0.29134,1,53
1000200301510925,93.268,6,0.5,4,0.9254,7.34933,6.89968,7.34933,1507.34,0.127611,1,39
1000200308814330,99.70689999999999,6,0.5,0,0.7726,11.70914,6.89665,11.70842,1682.57,0.276749,3,10
100020030153758,99.3346,6,0.5,3,0.6615,8.13038,6.89597,8.13038,3192.16,0.376297,2,23
100020030158588,90.6155,6,0.5,0,0.787,8.69641,6.88353,8.69641,1876.65,0.234634,1,29
100020030155777,69.87549999999999,6,0.5,3,0.8222,7.68049,6.86979,7.67985,1979.04,0.164672,2,21
1000200301311891,87.1944,6,0.5,1,0.745,9.06671,6.85769,9.06671,2488.54,0.270847,3,26
1000200301311003,92.34719999999999,6,0.5,5,0.7788,8.94765,6.83808,8.80157,2126.57,0.270582,1,21
100020030075823,99.9187,6,0.5,0,0.8587,7.73459,6.82844,7.73459,1896.79,0.17919,1,21
1000200301510221,89.9924,6,0.5,0,0.8531,7.7579,6.82544,7.7579,1793.58,0.16305,2,29
100020030151616,88.45830000000001,6,0.5,3,0.7991,7.68489,6.81498,7.6603,2252.72,0.210082,1,21
100020030602695,99.9248,4,0.3333333333333333,3,0.863,8.22315,6.79591,8.11898,1983.69,0.189935,2,21
100020030195573,80.8808,6,0.5,2,0.859,7.18874,6.78978,7.17404,1735.74,0.19189,1,42
1000200305610840,99.225,6,0.5,1,0.8111,8.29562,6.78955,8.28608,1963.94,0.191808,1,21
100020030608777,95.02289999999999,6,0.5,2,0.791,8.68844,6.78515,8.65858,2249.42,0.252509,2,21
1000200301512140,86.1311,6,0.5,3,0.8887,8.03251,6.77526,8.02283,1679.88,0.142814,2,39
100020030026515,82.60810000000001,6,0.5,4,0.7819,10.29894,6.76556,10.29894,2034.36,0.268341,1,15
1000200306010102,70.90780000000001,6,0.5,5,0.888,8.11832,6.76304,8.11832,1687.55,0.196046,2,14
100020030156332,96.85919999999999,6,0.5,1,0.8645,8.4722,6.75826,8.46942,1730.9,0.180762,1,14
1000200301512420,60.4359,6,0.5,3,1.0811,7.86308,6.75563,7.86308,715.673,0.0692804,1,17
100020030146647,70.5702,6,0.5,1,0.8071,7.67768,6.75203,7.67768,2126.03,0.209093,2,21
100020030617630,83.82490000000001,6,0.5,3,0.9631,7.08508,6.74134,7.06934,1375.85,0.124783,1,39
100020030139767,88.9949,6,0.5,4,0.7473,8.47267,6.74035,8.46846,2485.8,0.316218,2,26
100020030091061,81.3606,6,0.5,2,0.9424,7.26846,6.73987,7.26846,1323.28,0.118944,1,19
100020030147347,85.23349999999999,6,0.5,0,0.8688,7.55016,6.73698,7.53227,1800.78,0.168094,1,47
100020030159004,62.7423,6,0.5,3,0.9967,7.72411,6.72371,7.66388,1162.77,0.123358,1,22
1000200314825401,88.25139999999999,6,0.5,0,0.8097,8.30293,6.70891,8.23451,1678.44,0.170821,3,25
100020030438108,61.07210000000001,6,0.5,7,1.035,7.33242,6.67242,7.33242,1101.64,0.132102,1,22
100020030564057,60.83369999999999,6,0.5,3,0.9781,7.11654,6.67142,7.10964,1222.86,0.116518,1,22
100020030151610,88.72900000000001,6,0.5,3,0.9395,7.38066,6.65854,7.37609,1405.35,0.129201,1,39
10002003060762,81.8834,6,0.5,0,0.9696,7.38181,6.657,7.29331,1041.98,0.114648,1,22
100020030887672,86.14769999999999,6,0.5,0,0.6946,14.29507,6.64267,14.29507,2324.67,0.459786,3,24
10002003088122,59.4967,6,0.5,3,1.0318,6.88337,6.62959,6.88337,1181.18,0.0781949,1,36
100020030146487,87.73320000000001,6,0.5,3,1.0311,7.37409,6.62676,7.37409,857.991,0.0774895,1,34
100020030021688,83.10669999999999,6,0.5,0,0.6886,8.31339,6.61391,8.29429,2800.29,0.354738,2,23
1000200305611007,88.9006,6,0.5,2,0.931,6.98297,6.60921,6.97772,1401.37,0.110632,2,39
100020030132766,86.75200000000001,6,0.5,4,0.7462,9.17486,6.60423,9.17486,2504.06,0.302291,2,26
100020030144416,97.5077,6,0.5,1,0.9749,6.91163,6.598,6.91163,1096.9,0.0988116,1,22
100020030563103,75.14689999999999,6,0.5,0,0.8625,7.43996,6.59328,7.42836,1812.55,0.147814,2,42
100020030136937,90.9947,6,0.5,3,1.0074,7.07235,6.58127,7.07235,998.119,0.0707439,2,36
100020030616385,86.59889999999999,6,0.5,0,0.7886,8.12457,6.57966,8.11671,2208.67,0.227386,2,21
100020030889624,89.2707,6,0.5,0,0.8637,7.19185,6.56052,7.1907,1958.71,0.15164,3,42
100020030137325,99.0961,6,0.5,0,0.7364,8.18159,6.55952,8.17707,2642.43,0.25175,3,26
1000200301510212,65.785,6,0.5,3,0.9347,7.40581,6.5562,7.40581,1431.01,0.126432,1,39
100020030603205,97.2115,6,0.5,0,0.9333,7.66389,6.55485,7.65234,1074.68,0.117344,1,49
100020030133579,94.90020000000001,6,0.5,5,0.8899,7.42224,6.54728,7.42224,1748.33,0.155952,1,39
100020030158507,90.3851,6,0.5,0,0.8091,9.09473,6.54726,9.08297,1982.91,0.196352,1,21
100020030617609,76.92099999999999,6,0.5,3,0.8962,6.85708,6.54568,6.85587,1769.06,0.147904,1,39
100020030155772,95.32149999999999,6,0.5,0,0.7582,8.89436,6.53488,8.89436,2406.41,0.277419,3,26
100020030142320,87.0649,6,0.5,0,0.8202,8.09375,6.53147,8.09375,2001.21,0.217172,1,21
100020030884049,88.7158,6,0.5,4,0.8338,7.32337,6.51308,7.32337,1993.33,0.203822,3,42
100020030181837,97.2913,6,0.5,0,0.8984,7.69539,6.51164,7.68156,1601.71,0.146848,1,39
100020030156534,97.8673,6,0.5,7,1.0026,7.90072,6.51154,7.90072,1139.44,0.10882,1,22
1000200301513366,99.4485,6,0.5,4,0.9741,6.81758,6.51134,6.81758,1121.51,0.0831951,1,45
100020030617451,89.1046,6,0.5,1,0.8935,7.0234,6.50881,7.01294,1668.61,0.137125,1,39
100020030133613,96.13419999999999,6,0.5,3,0.8741,7.38582,6.50311,7.37971,1750.01,0.172027,1,39
100020030144696,91.7776,6,0.5,2,0.779,10.32547,6.49367,10.31843,2031.36,0.273863,1,15
100020030132579,93.3963,6,0.5,0,0.7369,7.58194,6.48366,7.58116,2580.47,0.26797,2,26
1000200301314344,92.42850000000001,6,0.5,3,0.9031,7.5992,6.47915,7.5992,1562.55,0.152119,1,39
100020030132780,92.3853,6,0.5,0,0.7975,7.77691,6.4768,7.72986,2217.81,0.208875,2,21
100020030021213,90.40469999999999,6,0.5,0,0.7765,8.05992,6.46829,8.05992,2261.24,0.219069,2,21
100020030029187,90.87100000000001,6,0.5,3,0.7107,8.71518,6.46022,8.70925,2770.89,0.325915,3,23
100020030131996,77.75129999999999,6,0.5,3,1.0461,7.60054,6.4585,7.59133,1065.33,0.0836754,1,22
100020030133174,74.88499999999999,6,0.5,2,1.0587,7.4297,6.45586,7.42823,855.365,0.0783426,1,34
100020030155768,74.70589999999999,6,0.5,3,0.9567,7.05895,6.4554,7.05502,1352.63,0.109641,1,39
100020030023286,96.23240000000001,6,0.5,0,0.7325,7.65317,6.43927,7.65317,2587.06,0.260285,2,26
100020030138081,71.98840000000001,6,0.5,1,0.985,6.8353,6.43822,6.8353,866.316,0.0672355,1,40
100020030157405,77.08269999999999,6,0.5,1,1.0362,7.44704,6.43663,7.44704,906.49,0.0913531,1,31
100020030601645,95.40110000000001,6,0.5,2,0.7293,9.90623,6.42105,9.75047,2583.98,0.308582,2,26
100020030027488,77.096,6,0.5,3,0.8904,8.02225,6.41928,8.00809,1494.67,0.159648,1,29
100020030057440,91.70830000000001,6,0.5,0,0.768,6.893,6.40207,6.88809,2316.93,0.152934,3,38
100020030028471,68.5298,6,0.5,3,0.8586,7.39634,6.39571,7.29971,1525.15,0.153162,1,35
1000200301314620,99.79150000000001,6,0.5,3,0.7369,8.11557,6.37147,8.11211,2635.29,0.296175,3,26
100020030144344,85.0772,6,0.5,0,0.8141,7.67165,6.36693,7.60952,2023.96,0.220296,1,21
100020030565233,97.744,6,0.5,3,0.7914,8.48546,6.35888,8.48546,2325.01,0.19873,3,21
1000200300211530,85.28219999999999,6,0.5,4,0.8383,8.29841,6.35357,8.29841,1903.47,0.187383,2,21
100020030135948,98.1676,6,0.5,0,0.8069,7.17738,6.353,7.17738,2064.28,0.19223,1,42
10002003014207,82.50319999999999,6,0.5,0,0.8137,7.0923,6.34863,7.0917,2036.54,0.180372,1,42
10002003007929,91.3039,6,0.5,0,0.8398,6.99012,6.34718,6.99012,2001.77,0.195672,1,42
100020030021424,56.03389999999999,6,0.5,6,0.8163,7.57525,6.33808,7.56285,2266.39,0.243932,2,38
1000200301313806,99.0813,6,0.5,0,0.8233,7.84685,6.33645,7.84685,1966.6,0.182085,1,21
100020030142024,69.88419999999999,6,0.5,5,0.9137,6.73975,6.32995,6.73545,1691.03,0.133539,1,39
100020030619123,85.59039999999999,6,0.5,0,0.914,7.46714,6.32666,7.45565,1565.99,0.140475,1,39
100020030142259,96.1377,6,0.5,3,0.9077,6.66341,6.31724,6.66191,1624.78,0.130466,1,39
100020030887579,98.38650000000001,6,0.5,1,0.6796,13.44578,6.31074,13.44578,2415.46,0.427554,3,24
1000200305612862,94.10059999999999,6,0.5,4,0.7303,9.05189,6.30972,9.05189,2622.24,0.3147,2,26
100020030024665,90.81110000000001,6,0.5,6,0.804,7.7187,6.30855,7.71464,2337.83,0.234972,2,38
1000200301513528,92.02080000000001,6,0.5,0,0.8068,7.8548,6.30153,7.47998,2010.37,0.230878,1,21
1000200308814996,62.92670000000001,6,0.5,3,1.0445,6.51643,6.29967,6.50042,1091.13,0.0659163,1,36
100020030135079,98.5369,6,0.5,0,0.8487,7.79557,6.28977,7.79557,1826.76,0.164709,1,47
100020030136994,92.8649,6,0.5,3,0.9535,7.82633,6.27943,7.82633,1142.27,0.100661,1,40
100020030139504,91.6472,6,0.5,3,0.9427,7.95067,6.27578,7.94775,1262.16,0.117109,1,19
100020030612383,81.42840000000001,6,0.5,0,0.8652,6.91622,6.27467,6.89083,1803.88,0.142308,1,42
1000200301513416,84.0841,6,0.5,3,1.0282,7.52716,6.27385,7.52716,827.832,0.0776777,1,31
